sno,h,sub_h,link
185,"Mumbai: Court acquits man of rash driving in Road accident case, says pedestrians should use zebra crossing","A magistrate court acquitted Hemant Hatkar of the charges on August 28, but the detailed order was made available on Wednesday.",https://timesofindia.indiatimes.com/city/mumbai/mumbai-court-acquits-man-of-rash-driving-in-road-accident-case-says-pedestrians-should-use-zebra-crossing/articleshow/85864636.cms
186,Maharashtra: Two boys charred to death as bike catches fire in accident,"Two teenaged boys were charred to death when their motorcycle caught fire after colliding with a speeding pick-up vehicle in Maharashtra's Amravati district, police said on Saturday.",https://timesofindia.indiatimes.com/city/nagpur/maharashtra-two-boys-charred-to-death-as-bike-catches-fire-in-accident/articleshow/80601022.cms
187,Beware! Many city roads accident-prone spots: NGO,,https://timesofindia.indiatimes.com/city/nagpur/beware-many-city-roads-accident-prone-spots-ngo/articleshow/86124948.cms
188,Maharashtra: 2 dead in Road accident in Thane city,"Two people were killed in a hit- and-run accident in Kapurbawdi area of Thane city, police said on Saturday.",https://timesofindia.indiatimes.com/city/thane/maharashtra-2-dead-in-road-accident-in-thane-city/articleshow/79967866.cms
189,Ambernath policeman killed in Road accident,An assistant sub inspector Chandrakant Bhagwat posted with Shivaji Nagar police station in Ambernath died in Road accident on Thursday.,https://timesofindia.indiatimes.com/city/thane/ambernath-policeman-killed-in-road-accident/articleshow/81870944.cms
190,Relaxation in curbs drives rise in Nashik Road accidents,"With the Covid-related restrictions being eased to some extent since May, the Road accident graph of Nashik city is again on the rise. In June, there had been 39 Road accidents. Of them, 17 were fatal that claimed 18 lives.",https://timesofindia.indiatimes.com/city/nashik/relaxation-in-curbs-drives-rise-in-nashik-city-road-accidents/articleshow/84529987.cms
191,Two injured after bus topples in Mumbai's Dindoshi,A passenger and the conductor of a MSRTC bus suffered injuries after it toppled in Dindoshi area late on Sunday night.,https://timesofindia.indiatimes.com/city/mumbai/two-injured-after-bus-topples-in-mumbais-dindoshi/articleshow/80628932.cms
192,Maharashtra: Two injured in road mishap in Thane,Two persons sustained injuries after two trucks collided with each other on the Mumbai-Nashik highway on Wednesday.,https://timesofindia.indiatimes.com/city/thane/maharashtra-two-injured-in-road-mishap-in-thane/articleshow/81671221.cms
193,"Maharashtra: One killed, another injured in Road accident in Thane","One person was killed and another injured when their car rammed into a tree in the early hours of Wednesday in Maharashtra's Thane city, an official said.",https://timesofindia.indiatimes.com/city/thane/maharashtra-one-killed-another-injured-in-road-accident-in-thane/articleshow/80484208.cms
194,"50% accidents in Nagpur due to dangerous driving, 118 lost life in 6 months this year","Overspeeding, dangerous driving, wrong side, without helmet and under the influence of alcohol are five biggest causes of Road accidents in the city.",https://timesofindia.indiatimes.com/city/nagpur/50-accidents-in-city-due-to-dangerous-driving-118-lost-life-in-6-months-this-year/articleshow/84840292.cms
195,Pune: Road accident victim’s phone stolen; 1 held,The Sahakarnagar police on Friday arrested a 23-year-old man on the charge of robbing an accident victim of his smartphone on the pretext of helping him.,https://timesofindia.indiatimes.com/city/pune/road-accident-victims-phone-stolen-1-held/articleshow/86329758.cms
196,Man killed in accident in Nashik,A 50-year-old motorcyclist died after being knocked down by a speeding car coming from the opposite direction on the Wani-Dindori Road on Friday afternoon.,https://timesofindia.indiatimes.com/city/nashik/man-killed-in-accident-in-nashik/articleshow/84530298.cms
197,Maharashtra: 33 injured as van overturns in Palghar district,"At least 33 members of a marriage party were injured, some of them seriously, when the pick-up van they were travelling in overturned in Dahanu tehsil in Palghar district of Maharashtra, police said on Saturday.",https://timesofindia.indiatimes.com/city/thane/maharashtra-33-injured-as-van-overturns-in-palghar-district/articleshow/79968020.cms
198,Four killed in car-truck collision in Maharashtra's Akola,"Four men were killed after their car collided with a truck at a village in Akola district of Maharashtra in the wee hours of Friday, police said.",https://timesofindia.indiatimes.com/city/nagpur/four-killed-in-car-truck-collision-in-maharashtras-akola/articleshow/84262673.cms
199,Rs 1.1 crore payout to family of Road accident victim in Mumbai,"Seven years after a 37-year-old accountant died after being knocked off his bike and run over by a dumper truck at Powai, the Motor Accident Claims Tribunal has granted his Andheri-based family compensation of around Rs1.1crore.",https://timesofindia.indiatimes.com/city/mumbai/rs-1-1-crore-payout-to-family-of-road-accident-victim-in-mumbai/articleshow/79849326.cms
200,"Maharashtra: 1 dead, 4 injured as container rams into tempo, rickshaw in Palghar","One person was killed and four others were injured in a Road accident that took place near Sakwar village in Maharashtra's Palghar district early on Friday, police said.",https://timesofindia.indiatimes.com/city/thane/maharashtra-1-dead-4-injured-as-container-rams-into-tempo-rickshaw-in-palghar/articleshow/79795802.cms
201,316 car accidents claimed 51 lives in 17 months: RTI,"Accidents involving four-wheeler drivers have claimed more lives than other modes of road transport in the city in last 17 months. From January 1, 2020, to May 31, 2021, there were 316 accidents due to cars, killing as many as 51 pople.",https://timesofindia.indiatimes.com/city/nagpur/316-car-accidents-claimed-51-lives-in-17-months-rti/articleshow/84103184.cms
202,Mumbra cop dies in Road accident in Nashik,,https://timesofindia.indiatimes.com/city/nashik/mumbra-cop-dies-in-road-accident-in-nashik/articleshow/81519015.cms
203,"Three killed, 10 injured in separate Road accidents near Pune","One person was killed and 13 others were injured in two separate Road accidents in Maharashtra's Pune district on Monday, officials said.",https://timesofindia.indiatimes.com/city/pune/maharashtra-one-dead-13-injured-in-two-road-accidents-in-pune/articleshow/80207654.cms
204,50% drop in Road accident deaths in Pune in April-May 2020,Road accident fatalities in April and May last year — the months when the Covid-induced nationwide lockdown was in effect — was down by 50% compared to the casualties in the corresponding months in 2019 in Pune city.,https://timesofindia.indiatimes.com/city/pune/50-drop-in-road-accident-deaths-in-april-may-2020/articleshow/80203661.cms
205,"2 dead, 1 injured in Mumbai-Ahmedabad highway bike accidents","Two motorcyclists were killed and a pillion rider injured in separate incidents on the Mumbai- Ahmedabad highway on Sunday morning, police said.",https://timesofindia.indiatimes.com/city/mumbai/2-dead-1-injured-in-mumbai-ahmedabad-highway-bike-accidents/articleshow/80198813.cms
206,Sloth bear killed in Road accident,"A full-grown female sloth bear was killed in a hit-and-run on Rajura-Virur road near village Shirshi. The incident came to fore on Wednesday morning, when a forest guard Chandrashekar Medpalliwar discovered the carcass close to the road.",https://timesofindia.indiatimes.com/city/nagpur/sloth-bear-killed-in-road-accident/articleshow/80141288.cms
207,Kalamboli cop killed in Road accident in Pune,,https://timesofindia.indiatimes.com/city/navi-mumbai/kalamboli-cop-killed-in-road-accident-in-pune/articleshow/81088490.cms
208,Maharashtra: Deer killed in Road accident in Nagbhid,A spotted deer was crushed to death under the wheels of unidentified vehicle in MIDC area of Nagbhid,https://timesofindia.indiatimes.com/city/nagpur/deer-killed-in-road-accident-in-nagbhid/articleshow/80886984.cms
209,Two Mumbai men killed in a Road accident in Jalgaon district,"Two men from Mumbai, who had been to their relative’s house at Sakegaon village in Jalgaon, were killed after their car toppled near the Tarsod Phata, over 300 km from Nashik, at 3 am on Thursday.",https://timesofindia.indiatimes.com/city/nashik/2-mumbai-men-killed-in-a-road-accident-in-jalgaon-district/articleshow/84249468.cms
210,Maharashtra: 4 killed in Road accident in Ulhasnagar,,https://timesofindia.indiatimes.com/city/thane/maharashtra-4-killed-in-road-accident-in-ulhasnagar/articleshow/80635860.cms
211,Two killed in Road accident near Nerle,,https://timesofindia.indiatimes.com/city/kolhapur/two-killed-in-road-accident-near-nerle/articleshow/80410753.cms
212,Gadkari plans to cut Road accident deaths by half in 4 years,,https://timesofindia.indiatimes.com/city/nagpur/gadkari-plans-to-cut-road-accident-deaths-by-half-in-4-years/articleshow/82133020.cms
213,"Four, including three people from same family killed in Road accident in Ambernath","The accident took place in Pale village of Ambernath around 10 pm on Sunday, when the victims were returning home in Ulhasnagar town of the district after attending the ongoing Ganpati festival celebration at the place of an acquaintance, an official from Shivaji Nagar police station said.",https://timesofindia.indiatimes.com/city/thane/four-killed-after-car-hits-auto-rickshaw-in-ambernath/articleshow/86159975.cms
214,6 killed in separate Road accidents in Nashik district,,https://timesofindia.indiatimes.com/city/nashik/6-killed-in-separate-road-accidents-in-nashik-district/articleshow/81315726.cms
215,205 cops trained to use IRAD app to prevent Road accidents,,https://timesofindia.indiatimes.com/city/nashik/205-cops-trained-to-use-irad-app-to-prevent-road-accidents/articleshow/83266166.cms
216,Nashik rural: 58% rise in Road accidents compared to last year,,https://timesofindia.indiatimes.com/city/nashik/nashik-rural-58-rise-in-road-accidents-compared-to-last-year/articleshow/83266162.cms
217,Pune zilla parishad approves trauma unit in Nasrapur to help Road accident victims & locals,"The general body of the Pune Zilla Parishad has approved a proposal to construct a new rural hospital-trauma care centre at Nasrapur in Bhor taluka, off Pune-Bengaluru highway, to help provide timely aid to Road accident victims and other cases, including snake bites, from Bhor and Velhe tehsils.",https://timesofindia.indiatimes.com/city/pune/zp-approves-trauma-unit-in-nasrapur-to-help-road-accident-victims-locals/articleshow/86626756.cms
218,Maharashtra lost 87 leopards in 140 days; 33 in Road accidents,"In Maharashtra, one leopard is dying every two days. Officially, in the last 140 days, 87 leopards have died in the state. If the deaths keep happening at this speed, the majestic cat may become a rare sight.",https://timesofindia.indiatimes.com/city/nagpur/state-lost-87-leopards-in-140-days-33-in-road-accidents/articleshow/82891364.cms
219,10-year-old among 2 killed in Road accidents,,https://timesofindia.indiatimes.com/city/nashik/10-year-old-among-2-killed-in-road-accidents/articleshow/81368486.cms
220,"Woman, son die in Road accident on Bengaluru road","A woman and her 8-year-old son were killed when the motorcycle they were travelling in, was knocked down by a truck on the Uchgaon flyover bridge on Bengaluru road on Wednesday",https://timesofindia.indiatimes.com/city/kolhapur/woman-son-die-in-road-accident/articleshow/80516703.cms
221,"Maharashtra: Four killed, 14 injured in Chandrapur district after tempo overturns","Four persons were killed and 14 others were injured when a tempo carrying passengers overturned in Maharashtra's Chandrapur district on Thursday, police said. The victims were returning to Ekara from Ratanpur after a wedding.",https://timesofindia.indiatimes.com/city/nagpur/maharashtra-four-killed-14-injured-in-chandrapur-district-after-tempo-overturns/articleshow/81213427.cms
222,"Maharashtra, Mumbai see drop in Road accidents in one year","Maharashtra ranked second among states in terms of Road accident deaths with 14,608 cases last year, behind Uttar Pradesh (23,285), according to NCRB data. But in some silver linings, both Maharashtra and Mumbai witnessed a decline in accidents in 2019 compared to the previous year, according to NCRB data. While Mumbai ranked 32nd among cities with 588 road crashes in 2019 against 691 in 2018, Maharashtra was placed sixth among states with an 8.3% drop—27,286 cases in 2019 compared to 29,740 in 2018.",https://timesofindia.indiatimes.com/city/mumbai/maharashtra-mumbai-see-drop-in-road-accidents-in-one-year/articleshow/77901850.cms
223,Nagpur: Cops to start filing accident data in iRAD app,"The police department, with the help of the other stakeholders like health, transport, highways and 108 ambulance, is now set to fill in the accident data in the iRAD (Integrated Road accident database) app from February 15 onwards.",https://timesofindia.indiatimes.com/city/nagpur/cops-to-start-filing-accident-data-in-irad-app/articleshow/80900874.cms
224,Two dead in separate accidents in Nagpur,,https://timesofindia.indiatimes.com/city/nagpur/two-dead-in-separate-accidents/articleshow/80901036.cms
225,Leopard deaths caused by Road accidents double in ’20,,https://timesofindia.indiatimes.com/city/nashik/leopard-deaths-caused-by-road-accidents-double-in-20/articleshow/80138894.cms
226,"Pune: 3 killed, 2 injured as SUV collides with tractor trolley",,https://timesofindia.indiatimes.com/city/pune/pune-3-killed-2-injured-as-suv-collides-with-tractor-trolley/articleshow/80748135.cms
227,5 killed in separate Road accidents in rural parts,,https://timesofindia.indiatimes.com/city/nashik/5-killed-in-separate-road-accidents-in-rural-parts/articleshow/79819799.cms
228,Nine stray animals injured in Road accidents in Nagpur every day over 52 months,"Not just motorists but stray cattle and canines also get injured in Road accidents in the city. NMC’s veterinary department has recorded injuries to 13,888 animals including cattle, dogs, cats, goats and pigs in the last 4.4 years (from April 1, 2017 to July 31, 2021). It means an approximate nine animals are injured in s every day.",https://timesofindia.indiatimes.com/city/nagpur/9-stray-animals-injured-in-road-accidents-in-city-every-day-over-52-months/articleshow/85253789.cms
229,Pune's Road accident fatalities drop by 19%,"(This story originally appeared in Pune Mirror on October 12, 2020)",https://timesofindia.indiatimes.com/city/pune/punes-road-accident-fatalities-drop-by-19/articleshow/78611761.cms
230,Pedestrians account for 22% of Road accident fatalities: Data,,https://timesofindia.indiatimes.com/city/nagpur/pedestrians-account-for-22-of-road-accident-fatalities-data/articleshow/79632352.cms
231,Pune: Fire official dies in Road accident after battling blaze,"The accident took place when Prakash Hasbe (55), superintendent of Pune Cantonment Board fire brigade, was heading home in the early hours of the day after battling the blaze at the market on Friday night, the official from Pune fire brigade said.",https://timesofindia.indiatimes.com/city/pune/pune-fire-official-dies-in-road-accident-after-battling-blaze/articleshow/81724534.cms
232,Man killed in Road accident in Nashik,,https://timesofindia.indiatimes.com/city/nashik/man-killed-in-road-accident-in-nashik/articleshow/76946118.cms
233,Mumbai: Biker killed in Road accident,"A 24-year-old man was killed after his motorcycle skidded on the Santacruz-Chembur Link Road (SCLR) here, police said on Sunday, adding that the pillion rider sustained injuries.",https://timesofindia.indiatimes.com/city/mumbai/mumbai-biker-killed-in-road-accident/articleshow/76925080.cms
234,Maharashtra minister Eknath Shinde suffers minor injury in car accident,"Maharashtra urban development minister Eknath Shinde suffered a minor injury when his car met with an accident at Vashi toll naka near Mumbai, police said.",https://timesofindia.indiatimes.com/city/thane/maharashtra-minister-eknath-shinde-suffers-minor-injury-in-car-accident/articleshow/79956854.cms
235,5 killed in 2 Road accidents,,https://timesofindia.indiatimes.com/city/nashik/5-killed-in-2-road-accidents/articleshow/76678623.cms
236,6 killed in separate Road accidents,,https://timesofindia.indiatimes.com/city/nashik/6-killed-in-separate-road-accidents/articleshow/76346742.cms
237,"Maharashtra: One killed, another injured in bike accident","A 35-year-old woman was killed and a man injured when a BEST bus allegedly hit their motorcycle on the Eastern Express highway here on Tuesday evening, police said.",https://timesofindia.indiatimes.com/city/thane/maharashtra-one-killed-another-injured-in-bike-accident/articleshow/79629647.cms
238,Maharashtra: Senior cop killed in Road accident in Nashik,"The incident took place near Wadala Bhoi village on Thursday afternoon, when SDPO of Almalner Rajendra Sasane was driving towards Nashik, the official said.",https://timesofindia.indiatimes.com/city/nashik/maharashtra-senior-cop-killed-in-road-accident-in-nashik/articleshow/76324441.cms
239,53-year-old man dies in Road accident,,https://timesofindia.indiatimes.com/city/nashik/53-year-old-man-dies-in-road-accident/articleshow/76250607.cms
240,"1 killed, 8 injured as trailer truck ploughs through vehicles near Navale bridge in Pune","A 64-year-old autorickshaw driver was killed and eight others were injured, four of them seriously, after a fully loaded heavy metal trailer truck ploughed through vehicles near Navale bridge on the Katraj-Dehu Road bypass around 6pm on Sunday.",https://timesofindia.indiatimes.com/city/pune/1-killed-8-injured-as-trailer-truck-ploughs-through-vehicles-near-navale-bridge-in-pune/articleshow/79478418.cms
241,"1 dead, 16 injured in MSRTC bus accident near Panvel",One person was killed and 16 others were injured after a MSRTC bus in which they were travelling from Satara towards Mumbai along the Mumbai-Pune expressway was grazed severely by an unidentified container trailer on Thursday around 1.30am near Panvel exit,https://timesofindia.indiatimes.com/city/navi-mumbai/1-dead-16-injured-in-bus-accident-near-panvel/articleshow/79423168.cms
242,"One dead, four injured as truck rams into pedestrians in Vasai","A speeding truck rammed into five men, killing one on the spot in Vasai on Monday night.",https://timesofindia.indiatimes.com/city/mumbai/one-dead-four-injured-as-truck-rams-into-pedestrians-in-vasai/articleshow/73684169.cms
243,Man injured in accident succumbs,,https://timesofindia.indiatimes.com/city/nashik/man-injured-in-accident-succumbs/articleshow/74141347.cms
244,Four killed in separate Road accidents,,https://timesofindia.indiatimes.com/city/nashik/four-killed-in-separate-road-accidents/articleshow/73090232.cms
245,"Thane: One dead, two injured as tempo rams into autorickshaw","A passenger seated in a stationery autorickshaw was killed on the spot and two others, including a co-passenger and the auto driver sustained serious injuries when an unidentified tempo rammed into the vehicle on the Mumbai-Ahmedabad national highway at Kashimira on Thursday evening.",https://timesofindia.indiatimes.com/city/mumbai/thane-one-dead-two-injured-as-tempo-rams-into-autorickshaw/articleshow/78174583.cms
246,"Maharashtra: Road accident victims to get Rs 30,000 insurance cover","The state cabinet on Wednesday approved the long pending ‘Late Balasaheb Thackeray Accident Insurance Scheme’ which promises ‘golden hour’ treatment to Road accident victims who will be entitled to a maximum benefit of up to Rs 30,000 for 72-hour hospital stay within the state.",https://timesofindia.indiatimes.com/city/mumbai/maharashtra-road-accident-victims-to-get-rs-30000-insurance-cover/articleshow/78158313.cms
247,"3,902 people killed in Road accidents in 4 years across Nashik","In the four-year period of 2016 to 2019, as many as 3,902 people lost their lives in 9,260 Road accidents across the district. Moreover, 7,648 people escaped with injuries — both grievous and minor.",https://timesofindia.indiatimes.com/city/nashik/3902-people-killed-in-road-accidents-in-4-years/articleshow/74541664.cms
248,"Woman killed, one injured in Road accident",A 27-year-old woman was killed and another woman was injured after a moped they were riding on came under the rear wheel of a tractor near old bus stand road in Ichalkaranji on Friday evening,https://timesofindia.indiatimes.com/city/kolhapur/woman-killed-one-injured-in-road-accident/articleshow/74261489.cms
249,Two killed in separate Road accidents in Pune,"A man named Akash Ramchandra Naik riding his scooter on the wrong side, died after colliding head on with a truck on Ganeshkhind road here recently. However, the Chatushrungi police booked the truck driver for rash and negligent driving following a complaint registered by Naik's relative, Pramod Jagtap (50) of Khairewadi.",https://timesofindia.indiatimes.com/city/pune/two-killed-in-separate-road-accidents-in-pune/articleshow/75702722.cms
250,"40% dip in Road accidents, fatalities down by 32%",,https://timesofindia.indiatimes.com/city/nagpur/40-dip-in-road-accidents-fatalities-down-by-32/articleshow/77116519.cms
251,Nashik: Two killed in separate Road accidents,Two people were killed in separate Road accidents in the rural parts of the Nashik district last week. A 42-year-old man died in Surgana area on Tuesday while a 25-year-old passed away in Trimbakeshwar on Saturday.,https://timesofindia.indiatimes.com/city/nashik/two-killed-in-separate-road-accidents/articleshow/75585640.cms
252,"2 youths killed, 1 hurt in bike-truck collision",,https://timesofindia.indiatimes.com/city/nashik/2-youths-killed-1-hurt-in-bike-truck-collision/articleshow/74141328.cms
253,"Nagpur: 9.84% drop in Road accidents, but fatalities up 4.8% in 2019","Road accidents in Nagpur declined by 9.84% in 2019 but saw a 4.8% rise in fatalities, according to data compiled by Nagpur city traffic police.",https://timesofindia.indiatimes.com/city/nagpur/9-84-drop-in-road-accidents-but-fatalities-up-4-8-in-2019/articleshow/73162746.cms
254,Man injured in Road accident succumbs,,https://timesofindia.indiatimes.com/city/kolhapur/man-injured-in-road-accident-succumbs/articleshow/72497422.cms
255,"Deaths due to Road accidents down 18% in Mumbai, mishaps decrease by 10%",The number of fatalities on city roads has gone down by 18% and the number of mishaps too dropped 10% between January and October this year as compared to the same period last year. This was revealed in the latest statistics put out on Thursday.,https://timesofindia.indiatimes.com/city/mumbai/deaths-due-to-road-accidents-down-18-in-mumbai-mishaps-decrease-by-10/articleshow/72392537.cms
256,"Nashik: Two killed in Road accident, three held",The Panchavati police arrested a driver and two others for allegedly knocking down two people including a woman near Peth Road on Monday. The duo died on the spot while crossing the road.,https://timesofindia.indiatimes.com/city/nashik/2-killed-in-road-accident-3-held/articleshow/75702783.cms
257,Maharashtra: Two boys on scooter killed in hit-and-run accident,"The boys, both aged 17, were on way to Manpada locality when the unidentified vehicle hit their two-wheeler on Ghodbunder Road around 7 am, an official at Kapurbawdi police station said.",https://timesofindia.indiatimes.com/city/thane/maharashtra-two-boys-on-scooter-killed-in-hit-and-run-accident/articleshow/76370205.cms
258,"Despite drop in road mishaps, Maharashtra led in all accident deaths","Despite a marked 10% drop in road mishaps, Maharashtra earned the dubious distinction of leading in overall accident deaths in 2016. The state saw a 7% rise in overall accidental deaths in 2016 to 69,102 from 64,566 in 2015. Mumbai, too, led among cities in overall accident deaths at 8,713 in 2016, up 5.2% from 8,286 in 2015. This data was part of the NCRB report for 2016 released on Friday.",https://timesofindia.indiatimes.com/city/mumbai/despite-drop-in-road-mishaps-maha-led-in-all-accident-deaths/articleshow/71975312.cms
259,Two people killed in separate Road accidents,,https://timesofindia.indiatimes.com/city/nashik/two-people-killed-in-separate-road-accidents/articleshow/73530538.cms
260,Two killed in a Road accident in Nagpur,Two persons were killed while 10 others were injured after a tipper dashed a Bolero jeep at Mhalginagar chowk on Tuesday.,https://timesofindia.indiatimes.com/city/nagpur/two-killed-in-a-road-accident-in-nagpur/articleshow/73248303.cms
261,Three killed in accident on Pune-Mumbai expressway,,https://timesofindia.indiatimes.com/city/pune/three-killed-in-accident-on-pune-mumbai-expressway/articleshow/71681151.cms
262,Mumbai: Garage owner had his last ride amid trial for 2018 crash,"The accident involving Hitesh Golchha in Andheri (East) on Tuesday occurred barely six hours after the son of a prominent businessman died after the car he was in rammed into a stationary bus on Marine Drive. His friend, who was driving, is in hospital with serious injuries.",https://timesofindia.indiatimes.com/city/mumbai/mumbai-garage-owner-had-his-last-ride-amid-trial-for-2018-crash/articleshow/75728256.cms
263,Kolhapur: Youth killed in a Road accident,A 22-year-old man was killed while his friend suffered injuries in a Road accident after the motorcycle they were riding on came under the rear wheel of a truck travelling in the opposite direction.,https://timesofindia.indiatimes.com/city/kolhapur/youth-killed-in-a-road-accident/articleshow/72481545.cms
264,"Mumbai: Tempo rams into bike, man injured","A 26-year-old biker sustained ""serious"" injuries when a speeding tempo rammed into his two-wheeler at Rafi Ahmed Kidwai Marg in on Wednesday afternoon.",https://timesofindia.indiatimes.com/city/mumbai/mumbai-tempo-rams-into-bike-man-injured/articleshow/70695114.cms
265,PMO seeks details of Deola Road accident victims,The Prime Minister’s Office (PMO) has sought details of victims in the Deola Road accident in which 26 people lost their lives while nine got grievously injured.,https://timesofindia.indiatimes.com/city/nashik/pmo-seeks-details-of-deola-accident-victims/articleshow/73970119.cms
266,Cop data shows Road accident fatality dip during lockdown,,https://timesofindia.indiatimes.com/city/pune/cop-data-shows-road-accident-fatality-dip-during-lockdown/articleshow/76593824.cms
267,Three youths killed as Shivshahi bus hits bike,,https://timesofindia.indiatimes.com/city/nagpur/three-youths-killed-as-shivshahi-bus-hits-bike/articleshow/74632826.cms
268,"Three-vehicle mishap on Expressway, five hurt","Five persons were injured when the driver of a van lost control following a tyre puncture and the vehicle turned turtle between the first and second lanes of the Pune-bound carriageway of the Expressway under Bhatan tunnel around 12.30pm on Saturday. Subsequently, a car hit the van and then an SUV dashed against the car.",https://timesofindia.indiatimes.com/city/navi-mumbai/three-vehicle-mishap-on-e-way-5-hurt/articleshow/70515497.cms
269,"2 killed, 12 hurt as truck turns turtle in Satara",,https://timesofindia.indiatimes.com/city/kolhapur/2-killed-12-hurt-as-truck-turns-turtle-in-satara/articleshow/74519621.cms
270,Nashik: 3 of a family die in Road accident,Three women from a family were killed in an accident on the Mumbai Agra highway in the wee hours of Tuesday when the car they were travelling in rammed into a truck.,https://timesofindia.indiatimes.com/city/nashik/3-of-a-family-die-in-road-accident/articleshow/73498915.cms
271,Two youths died in Road accident in Kalyan,"Two youth riding motorcycle died after a speeding tempo hit them at Valdhuni bridge in Kalyan, late night on Friday. Following the incident, the police have arrested tempo driver who dashed into their motorcycle.",https://timesofindia.indiatimes.com/city/thane/two-youths-died-in-road-accident-in-kalyan/articleshow/70314748.cms
272,"Five government doctors, 1 driver injured in Road accident",Five government doctors from Nashik and Palghar districts — who were on their way to a training programme in Niphad in a rented multi-utility vehicle — were injured following an accident near the Niphad chowkey on Tuesday.,https://timesofindia.indiatimes.com/city/nashik/5-govt-docs-1-driver-injured-in-road-accident/articleshow/74325496.cms
273,Mehkar’s Sena MLA injured in Road accident,,https://timesofindia.indiatimes.com/city/nagpur/mehkars-sena-mla-injured-in-road-accident/articleshow/73205234.cms
274,SRPF cop suffers fatal injuries in Road accident,"An assistant sub-inspector of the State Reserve Police Force (SRPF), Group I, riding a motorcycle was killed after an autorickshaw hit his bike near Jhambulkar Chowk in Wanowrie around 7.15pm on January 4.",https://timesofindia.indiatimes.com/city/pune/srpf-cop-suffers-fatal-injuries-in-road-accident/articleshow/73179751.cms
275,5 killed in jeep-state bus collision,,https://timesofindia.indiatimes.com/city/kolhapur/5-killed-in-jeep-state-bus-collision/articleshow/74249590.cms
276,"Nashik: Two dead in Road accident, one injured",Two people died in a Road accident on the Mumbai-Agra highway in the Ambad area of the city when the car in which they were travelling rammed into the road divider on Wednesday morning.,https://timesofindia.indiatimes.com/city/nashik/2-dead-in-road-accident-1-injured/articleshow/72971689.cms
277,"6 of a family killed, 2 injured in accident","Six of a family, including two children and three women, were killed and two others injured in a Road accident after the car they were travelling in collided with a cement-laden tanker near Velapur on Pune-Pandharpur road on Saturday morning.",https://timesofindia.indiatimes.com/city/kolhapur/6-of-a-family-killed-2-injured-in-accident/articleshow/73852566.cms
278,Five-year-old among 3 killed in Road accident in rural,,https://timesofindia.indiatimes.com/city/nagpur/five-year-old-among-3-killed-in-road-accident-in-rural/articleshow/69778971.cms
279,Two killed as private van crashes into cane tractor,,https://timesofindia.indiatimes.com/city/kolhapur/two-killed-as-private-van-crashes-into-cane-tractor/articleshow/73620407.cms
280,"Kolhapur: Woman killed, three injured in accident",A 52-year-old woman was killed and four others injured in a Road accident at Shiroli phata area on Pune-Bengaluru national highway at wee hours on Wednesday.,https://timesofindia.indiatimes.com/city/kolhapur/woman-killed-three-injured-in-accident/articleshow/73530584.cms
281,60% Road accidents last year were hit-and-run: CP,,https://timesofindia.indiatimes.com/city/nashik/60-road-accidents-last-year-were-hit-and-run-cp/articleshow/73340609.cms
282,Four killed in separate accidents,,https://timesofindia.indiatimes.com/city/nashik/four-killed-in-separate-accidents/articleshow/73113131.cms
283,Mumbai: Birthday celebration turns into tragedy as one dies in Road accident at Sion highway,In a shocking incident a 30-year-old youth who had gone along with friends including his maternal brother to celebrate the latter's birthday at Bhiwandi eatery ended up in a Road accident in which he died while others received minor injuries on the Sion Eastern Express highway early Saturday morning.,https://timesofindia.indiatimes.com/city/mumbai/mumbai-one-dies-in-a-road-accident-at-sion-highway/articleshow/77565528.cms
284,PM Narendra Modi condoles death of people in Road accident,"""The accident in Maharashtra's Nashik district is unfortunate. In this hour of sadness, my thoughts are with the bereaved families. May the injured recover at the earliest,"" the Prime Minister's Office said in a tweet quoting Modi.",https://timesofindia.indiatimes.com/city/nashik/pm-modi-condoles-death-of-people-in-road-accident/articleshow/73723364.cms
285,8-year-old girl killed in Road accident near Pune,,https://timesofindia.indiatimes.com/city/pune/8-year-old-girl-killed-in-road-accident-near-pune/articleshow/72958878.cms
286,Pune: Driver killed and 4 injured as vehicle rams e-way railings after tyre burst,"A person died while four others suffered injuries when the car they were travelling by rammed iron railings on the Mumbai-Pune Expressway near Gahunje on Monday afternoon, following a tyre burst.",https://timesofindia.indiatimes.com/city/pune/pune-driver-killed-and-4-injured-as-vehicle-rams-e-way-railings-after-tyre-burst/articleshow/72803793.cms
287,Five people die in seperate Road accidents in rural district,,https://timesofindia.indiatimes.com/city/nashik/five-people-die-in-seperate-road-accidents-in-rural-district/articleshow/73394531.cms
288,Three of family killed as truck hits scooter in Thane,"A couple and their four-year-old daughter were killed when a truck hit their scooter in Maharashtra's Thane district on Tuesday morning, police said.",https://timesofindia.indiatimes.com/city/thane/maharashtra-three-of-family-killed-as-truck-hits-scooter/articleshow/72346336.cms
289,"Nashik: Teenager killed in hit-and-run accident, friend injured","A teenager was killed after his scooter was hit by a motorcycle on the Mahatma Nagar Road, near Jaipur House, in the Parijat Nagar area of the city on Tuesday night.",https://timesofindia.indiatimes.com/city/nashik/teenager-killed-inhit-and-run-accident/articleshow/72283256.cms
290,"Two killed, 25 injured as MSRTC bus overturns on Pune-Satara road","Two people were killed and at least 25 were injured after a state transport bus overturned on Pune- Satara road on Monday afternoon, police said.",https://timesofindia.indiatimes.com/city/pune/two-killed-25-injured-as-msrtc-bus-overturns-on-pune-satara-road/articleshow/72223705.cms
